First_pokemon_id,Second_pokemon_id,Winner,Name_first,Type 1_first,Type 2_first,HP_first,Attack_first,Defense_first,Sp. Atk_first,Sp. Def_first,Speed_first,Generation_first,Legendary_first,height_first,weight_first,base_experience_first,Name_second,Type 1_second,Type 2_second,HP_second,Attack_second,Defense_second,Sp. Atk_second,Sp. Def_second,Speed_second,Generation_second,Legendary_second,height_second,weight_second,base_experience_second
645,464,645,Vanillish,Ice,Normal,51,65,65,80,75,59,5,False,11,410,138,Vespiquen,Bug,Flying,70,80,102,80,102,40,4,False,12,385,166
598,487,598,Seismitoad,Water,Ground,105,95,75,85,75,74,5,False,15,620,229,Bonsly,Rock,Normal,50,80,95,10,45,10,4,False,5,150,58
549,653,549,Manaphy,Water,Normal,100,100,100,100,100,100,4,False,3,14,270,Amoonguss,Grass,Poison,114,85,70,85,80,30,5,False,6,105,162
727,212,727,Greninja,Water,Dark,72,95,67,103,71,122,6,False,15,400,239,Espeon,Psychic,Normal,65,65,60,130,95,110,2,False,9,265,184
484,290,484,Skuntank,Poison,Dark,103,93,67,71,61,84,4,False,10,380,168,Silcoon,Bug,Normal,50,35,55,25,25,15,3,False,6,100,72
387,770,387,Banette,Ghost,Normal,64,115,65,83,63,65,3,False,11,125,159,Aurorus,Rock,Ice,123,77,72,99,92,58,6,False,27,2250,104
327,405,405,Sableye,Dark,Ghost,50,75,75,65,65,50,3,False,5,110,133,Relicanth,Water,Rock,100,90,130,45,65,55,3,False,10,234,170
465,502,465,Pachirisu,Electric,Normal,60,45,70,45,90,95,4,False,4,39,142,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66
348,382,382,Carvanha,Water,Dark,45,90,20,65,20,65,3,False,8,208,61,Feebas,Water,Normal,20,15,20,10,55,80,3,False,6,74,40
396,392,392,Snorunt,Ice,Normal,50,50,50,50,50,50,3,False,7,168,60,Chimecho,Psychic,Normal,65,50,70,95,80,65,3,False,6,10,159
428,231,428,Jirachi,Steel,Psychic,100,100,100,100,100,100,3,True,3,11,270,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False,6,205,177
245,739,245,Mantine,Water,Flying,65,40,70,80,140,70,2,False,21,2200,170,Floette,Fairy,Normal,54,45,47,75,98,52,6,False,2,9,130
344,447,344,Illumise,Bug,Normal,65,47,55,73,75,85,3,False,6,177,151,Kricketot,Bug,Normal,37,25,41,25,41,25,4,False,3,22,39
584,254,254,Roggenrola,Rock,Normal,55,75,85,25,25,15,5,False,4,180,56,Stantler,Normal,Normal,73,95,62,85,65,85,2,False,14,712,163
674,697,697,Haxorus,Dragon,Normal,76,147,90,60,70,97,5,False,18,1055,243,Hydreigon,Dark,Dragon,92,105,90,125,90,98,5,False,18,1600,270
148,364,148,Flareon,Fire,Normal,65,130,60,95,110,65,1,False,9,250,184,Cacturne,Grass,Dark,70,115,60,115,60,55,3,False,13,774,166
360,389,360,Trapinch,Ground,Normal,45,100,45,45,45,10,3,False,7,150,58,Duskull,Ghost,Normal,20,40,90,30,90,25,3,False,8,150,59
257,45,257,Hitmontop,Fighting,Normal,50,95,95,35,110,70,2,False,14,480,159,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,5,55,95
426,279,426,Rayquaza,Dragon,Flying,105,150,90,150,90,95,3,True,70,2065,306,Blaziken,Fire,Fighting,80,120,70,110,70,80,3,False,19,520,239
626,251,251,Tirtouga,Water,Rock,54,78,103,53,45,22,5,False,7,165,71,Phanpy,Ground,Normal,90,60,60,40,40,40,2,False,5,335,66
570,565,570,Liepard,Dark,Normal,64,88,50,88,50,106,5,False,11,375,156,Watchog,Normal,Normal,60,85,69,60,69,77,5,False,11,270,147
590,212,212,Excadrill,Ground,Steel,110,135,60,50,65,88,5,False,7,404,178,Espeon,Psychic,Normal,65,65,60,130,95,110,2,False,9,265,184
385,613,613,Kecleon,Normal,Normal,60,90,70,60,120,40,3,False,10,220,154,Krokorok,Ground,Dark,60,82,45,45,45,74,5,False,10,334,123
670,661,670,Lampent,Ghost,Fire,60,40,60,95,60,55,5,False,6,130,130,Klink,Steel,Normal,40,55,70,45,60,30,5,False,3,210,60
1,190,1,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,7,69,64,Togepi,Fairy,Normal,35,20,65,40,65,20,2,False,3,15,49
506,561,506,Carnivine,Grass,Normal,74,100,72,90,72,46,4,False,14,270,159,Oshawott,Water,Normal,55,55,45,63,45,45,5,False,5,59,62
231,256,256,Shuckle,Bug,Rock,20,10,230,10,230,5,2,False,6,205,177,Tyrogue,Fighting,Normal,35,35,35,35,35,35,2,False,7,210,42
341,400,341,Plusle,Electric,Normal,60,50,40,85,75,95,3,False,4,42,142,Sealeo,Ice,Water,90,60,70,75,70,45,3,False,11,876,144
27,402,27,Spearow,Normal,Flying,40,60,30,31,31,70,1,False,3,20,52,Clamperl,Water,Normal,35,64,85,74,55,32,3,False,4,525,69
261,135,135,Miltank,Normal,Normal,95,80,105,40,70,100,2,False,12,755,172,Electabuzz,Electric,Normal,65,83,57,95,85,105,1,False,11,300,172
695,517,517,Deino,Dark,Dragon,52,65,50,45,50,38,5,False,8,173,60,Tangrowth,Grass,Normal,100,100,125,110,50,50,4,False,20,1286,187
480,472,472,Glameow,Normal,Normal,49,55,42,42,37,85,4,False,5,39,62,Ambipom,Normal,Normal,75,100,66,60,66,115,4,False,12,203,169
580,610,610,Tranquill,Normal,Flying,62,77,62,50,42,65,5,False,6,150,125,Lilligant,Grass,Normal,70,60,75,110,75,90,5,False,11,163,168
79,241,79,Tentacool,Water,Poison,40,40,35,50,100,70,1,False,9,455,67,Corsola,Water,Rock,55,55,85,65,85,35,2,False,6,50,144
168,191,168,Bayleef,Grass,Normal,60,62,80,63,80,60,2,False,12,158,142,Togetic,Fairy,Flying,55,40,85,80,105,40,2,False,6,32,142
589,426,426,Drilbur,Ground,Normal,60,85,40,30,45,68,5,False,3,85,66,Rayquaza,Dragon,Flying,105,150,90,150,90,95,3,True,70,2065,306
645,493,493,Vanillish,Ice,Normal,51,65,65,80,75,59,5,False,11,410,138,Gabite,Dragon,Ground,68,90,65,50,55,82,4,False,14,560,144
482,172,172,Chingling,Psychic,Normal,45,30,50,65,50,45,4,False,2,6,57,Typhlosion,Fire,Normal,78,84,78,109,85,100,2,False,17,795,240
150,253,253,Omanyte,Rock,Water,35,40,100,90,55,35,1,False,4,75,71,Porygon2,Normal,Normal,85,80,90,105,95,60,2,False,6,325,180
58,550,550,Meowth,Normal,Normal,40,45,35,40,40,90,1,False,4,42,58,Darkrai,Dark,Normal,70,90,90,135,90,125,4,True,15,505,270
416,126,126,Regice,Ice,Normal,80,50,100,100,200,50,3,True,18,1750,261,Horsea,Water,Normal,30,40,70,70,25,60,1,False,4,80,59
313,678,313,Vigoroth,Normal,Normal,80,80,80,55,55,90,3,False,14,465,154,Shelmet,Bug,Normal,50,40,85,40,65,25,5,False,4,77,61
500,721,721,Hippopotas,Ground,Normal,68,72,78,38,42,32,4,False,8,495,66,Chesnaught,Grass,Fighting,88,107,122,74,75,64,6,False,16,900,239
711,649,649,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,30,3250,297,Emolga,Electric,Flying,55,75,60,75,60,103,5,False,4,50,150
638,522,522,Gothitelle,Psychic,Normal,70,55,95,95,110,65,5,False,15,440,221,Leafeon,Grass,Normal,65,110,130,60,65,95,4,False,10,255,184
101,506,101,Haunter,Ghost,Poison,45,50,45,115,55,95,1,False,16,1,142,Carnivine,Grass,Normal,74,100,72,90,72,46,4,False,14,270,159
201,443,443,Sudowoodo,Rock,Normal,70,100,115,30,65,30,2,False,12,380,144,Staravia,Normal,Flying,55,75,50,40,40,80,4,False,6,155,119
471,481,481,Gastrodon,Water,Ground,111,83,68,92,82,39,4,False,9,299,166,Purugly,Normal,Normal,71,82,64,64,59,112,4,False,10,438,158
352,660,660,Wailord,Water,Normal,170,90,45,90,45,60,3,False,145,3980,175,Ferrothorn,Grass,Steel,74,94,131,54,116,20,5,False,10,1100,171
520,570,570,Togekiss,Fairy,Flying,85,50,95,120,115,80,4,False,15,380,245,Liepard,Dark,Normal,64,88,50,88,50,106,5,False,11,375,156
253,326,326,Porygon2,Normal,Normal,85,80,90,105,95,60,2,False,6,325,180,Delcatty,Normal,Normal,70,65,65,55,55,70,3,False,11,326,140
447,623,623,Kricketot,Bug,Normal,37,25,41,25,41,25,4,False,3,22,39,Sigilyph,Psychic,Flying,72,58,80,103,80,97,5,False,14,140,172
372,638,638,Barboach,Water,Ground,50,48,43,46,41,60,3,False,4,19,58,Gothitelle,Psychic,Normal,70,55,95,95,110,65,5,False,15,440,221
500,451,500,Hippopotas,Ground,Normal,68,72,78,38,42,32,4,False,8,495,66,Luxray,Electric,Normal,80,120,79,95,79,70,4,False,14,420,235
742,448,742,Gogoat,Grass,Normal,123,100,62,97,81,68,6,False,17,910,186,Kricketune,Bug,Normal,77,85,51,55,51,65,4,False,10,255,134
203,800,800,Hoppip,Grass,Flying,35,35,40,35,55,50,2,False,4,5,50,Volcanion,Fire,Water,80,110,120,130,90,70,6,True,17,1950,270
57,279,57,Dugtrio,Ground,Normal,35,80,50,50,70,120,1,False,7,333,149,Blaziken,Fire,Fighting,80,120,70,110,70,80,3,False,19,520,239
637,253,253,Gothorita,Psychic,Normal,60,45,70,75,85,55,5,False,7,180,137,Porygon2,Normal,Normal,85,80,90,105,95,60,2,False,6,325,180
647,677,677,Deerling,Normal,Grass,60,60,50,40,50,75,5,False,6,195,67,Cryogonal,Ice,Normal,70,50,30,95,135,105,5,False,11,1480,180
642,198,642,Ducklett,Water,Flying,62,44,50,44,50,55,5,False,5,55,61,Bellossom,Grass,Normal,75,80,95,90,100,50,2,False,4,58,221
701,375,701,Terrakion,Rock,Fighting,91,129,90,72,90,108,5,True,19,2600,261,Crawdaunt,Water,Dark,63,120,85,90,55,55,3,False,11,328,164
456,405,405,Shieldon,Rock,Steel,30,42,118,42,88,30,4,False,5,570,70,Relicanth,Water,Rock,100,90,130,45,65,55,3,False,10,234,170
3,32,32,Venusaur,Grass,Poison,80,82,83,100,100,80,1,False,20,1000,236,Raichu,Electric,Normal,60,90,55,90,80,110,1,False,8,300,218
227,457,227,Granbull,Fairy,Normal,90,120,75,60,60,45,2,False,14,487,158,Bastiodon,Rock,Steel,60,52,168,47,138,30,4,False,13,1495,173
313,360,313,Vigoroth,Normal,Normal,80,80,80,55,55,90,3,False,14,465,154,Trapinch,Ground,Normal,45,100,45,45,45,10,3,False,7,150,58
23,661,23,Pidgeot,Normal,Flying,83,80,75,70,70,101,1,False,15,395,216,Klink,Steel,Normal,40,55,70,45,60,30,5,False,3,210,60
109,153,109,Voltorb,Electric,Normal,40,30,50,55,55,100,1,False,5,104,66,Kabutops,Rock,Water,60,115,105,65,70,80,1,False,13,405,173
418,591,418,Latias,Dragon,Psychic,80,80,90,110,130,110,3,True,14,400,270,Audino,Normal,Normal,103,60,86,60,86,50,5,False,11,310,390
422,507,422,Kyogre,Water,Normal,100,100,90,150,140,90,3,True,45,3520,302,Finneon,Water,Normal,49,49,56,49,61,66,4,False,4,70,66
316,522,316,Ninjask,Bug,Flying,61,90,45,50,50,160,3,False,8,120,160,Leafeon,Grass,Normal,65,110,130,60,65,95,4,False,10,255,184
139,675,139,Tauros,Normal,Normal,75,100,95,40,70,110,1,False,14,884,172,Cubchoo,Ice,Normal,55,70,40,60,40,40,5,False,5,85,61
505,606,606,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,13,444,172,Scolipede,Bug,Poison,60,100,89,55,69,112,5,False,25,2005,218
196,392,392,Ampharos,Electric,Normal,90,75,85,115,90,55,2,False,14,615,230,Chimecho,Psychic,Normal,65,50,70,95,80,65,3,False,6,10,159
323,633,633,Azurill,Normal,Fairy,50,20,40,20,40,20,3,False,2,20,38,Zoroark,Dark,Normal,60,105,60,120,60,105,5,False,16,811,179
608,733,608,Whimsicott,Grass,Fairy,60,67,85,77,75,116,5,False,7,66,168,Scatterbug,Bug,Normal,38,35,40,27,25,35,6,False,3,25,40
199,504,504,Marill,Water,Fairy,70,20,50,20,50,40,2,False,4,85,88,Croagunk,Poison,Fighting,48,61,40,61,40,50,4,False,7,230,60
625,68,68,Cofagrigus,Ghost,Normal,58,50,145,95,105,30,5,False,17,765,169,Poliwrath,Water,Fighting,90,95,95,70,90,70,1,False,13,540,230
690,578,690,Braviary,Normal,Flying,100,123,75,57,75,80,5,False,15,410,179,Musharna,Psychic,Normal,116,55,85,107,95,29,5,False,11,605,170
1,632,632,Bulbasaur,Grass,Poison,45,49,49,65,65,45,1,False,7,69,64,Zorua,Dark,Normal,40,65,40,80,40,65,5,False,7,125,66
775,37,37,Goomy,Dragon,Normal,45,50,35,55,75,40,6,False,3,28,60,Nidoqueen,Poison,Ground,90,92,87,75,85,76,1,False,13,600,227
282,345,345,Marshtomp,Water,Ground,70,85,70,60,70,50,3,False,7,280,142,Roselia,Grass,Poison,50,60,45,100,80,65,3,False,3,20,140
243,509,509,Octillery,Water,Normal,75,105,75,105,75,45,2,False,9,285,168,Mantyke,Water,Flying,45,20,50,60,120,50,4,False,10,650,69
473,329,473,Drifloon,Ghost,Flying,90,50,34,60,44,70,4,False,4,12,70,Mawile,Steel,Fairy,50,85,85,55,55,50,3,False,6,115,133
699,45,699,Volcarona,Bug,Fire,85,60,65,135,105,100,5,False,16,460,248,Jigglypuff,Normal,Fairy,115,45,20,45,25,20,1,False,5,55,95
238,219,219,Magcargo,Fire,Rock,50,50,120,80,80,30,2,False,8,550,151,Girafarig,Normal,Psychic,70,80,65,90,65,85,2,False,15,415,159
446,737,737,Bibarel,Normal,Water,79,85,60,55,60,71,4,False,10,315,144,Pyroar,Fire,Normal,86,68,72,109,66,106,6,False,15,815,177
100,676,676,Gastly,Ghost,Poison,30,35,30,100,35,80,1,False,13,1,62,Beartic,Ice,Normal,95,110,80,70,80,50,5,False,26,2600,177
365,674,674,Swablu,Normal,Flying,45,40,60,40,75,50,3,False,4,12,62,Haxorus,Dragon,Normal,76,147,90,60,70,97,5,False,18,1055,243
597,239,597,Palpitoad,Water,Ground,75,65,55,65,55,69,5,False,8,170,134,Swinub,Ice,Ground,50,50,40,30,30,50,2,False,4,65,50
96,296,296,Grimer,Poison,Normal,80,80,50,40,50,25,1,False,9,300,65,Ludicolo,Water,Grass,80,70,70,90,100,70,3,False,15,550,216
450,789,450,Luxio,Electric,Normal,60,85,49,60,49,60,4,False,9,305,127,Bergmite,Ice,Normal,55,69,85,32,35,28,6,False,10,995,61
118,399,118,Koffing,Poison,Normal,40,65,95,60,45,35,1,False,6,10,68,Spheal,Ice,Water,70,40,50,55,50,25,3,False,8,395,58
247,467,467,Houndour,Dark,Fire,45,60,30,80,50,65,2,False,6,108,66,Floatzel,Water,Normal,85,105,55,85,50,115,4,False,11,335,173
671,371,671,Chandelure,Ghost,Fire,60,55,90,145,90,80,5,False,10,343,234,Solrock,Rock,Psychic,70,95,85,55,65,70,3,False,12,1540,161
281,653,281,Mudkip,Water,Normal,50,70,50,50,50,40,3,False,4,76,62,Amoonguss,Grass,Poison,114,85,70,85,80,30,5,False,6,105,162
381,218,381,Armaldo,Rock,Bug,75,125,100,70,80,45,3,False,15,682,173,Wobbuffet,Psychic,Normal,190,33,58,33,58,33,2,False,13,285,142
567,124,124,Herdier,Normal,Normal,65,80,65,35,65,60,5,False,9,147,130,Kangaskhan,Normal,Normal,105,95,80,40,80,90,1,False,22,800,172
351,64,64,Wailmer,Water,Normal,130,70,35,70,35,60,3,False,20,1300,80,Growlithe,Fire,Normal,55,70,45,70,50,60,1,False,7,190,70
48,10,48,Golbat,Poison,Flying,75,80,70,65,75,90,1,False,16,550,159,Squirtle,Water,Normal,44,48,65,50,64,43,1,False,5,90,63
184,341,184,Crobat,Poison,Flying,85,90,80,70,80,130,2,False,18,750,241,Plusle,Electric,Normal,60,50,40,85,75,95,3,False,4,42,142
654,646,646,Frillish,Water,Ghost,55,40,50,65,85,40,5,False,12,330,67,Vanilluxe,Ice,Normal,71,95,85,110,95,79,5,False,13,575,241
465,520,465,Pachirisu,Electric,Normal,60,45,70,45,90,95,4,False,4,39,142,Togekiss,Fairy,Flying,85,50,95,120,115,80,4,False,15,380,245
252,306,306,Donphan,Ground,Normal,90,120,120,60,60,50,2,False,11,1200,175,Gardevoir,Psychic,Fairy,68,65,65,125,115,80,3,False,16,484,233
251,51,51,Phanpy,Ground,Normal,90,60,60,40,40,40,2,False,5,335,66,Vileplume,Grass,Poison,75,80,85,110,90,50,1,False,12,186,221
749,416,416,Honedge,Steel,Ghost,45,80,100,35,37,28,6,False,8,20,65,Regice,Ice,Normal,80,50,100,100,200,50,3,True,18,1750,261
775,664,664,Goomy,Dragon,Normal,45,50,35,55,75,40,6,False,3,28,60,Tynamo,Electric,Normal,35,55,40,45,40,60,5,False,2,3,55
373,633,633,Whiscash,Water,Ground,110,78,73,76,71,60,3,False,9,236,164,Zoroark,Dark,Normal,60,105,60,120,60,105,5,False,16,811,179
560,690,690,Emboar,Fire,Fighting,110,123,65,100,65,65,5,False,16,1500,238,Braviary,Normal,Flying,100,123,75,57,75,80,5,False,15,410,179
683,475,475,Druddigon,Dragon,Normal,77,120,90,60,90,48,5,False,16,1390,170,Buneary,Normal,Normal,55,66,44,44,56,85,4,False,4,55,70
74,56,74,Machoke,Fighting,Normal,80,100,70,50,60,45,1,False,15,705,142,Diglett,Ground,Normal,10,55,25,35,45,95,1,False,2,8,53
730,728,730,Fletchling,Normal,Flying,45,50,43,40,38,62,6,False,3,17,56,Bunnelby,Normal,Normal,38,36,38,32,36,57,6,False,4,50,47
529,614,614,Probopass,Rock,Steel,60,55,145,75,150,40,4,False,14,3400,184,Krookodile,Ground,Dark,95,117,80,65,70,92,5,False,15,963,234
101,348,101,Haunter,Ghost,Poison,45,50,45,115,55,95,1,False,16,1,142,Carvanha,Water,Dark,45,90,20,65,20,65,3,False,8,208,61
724,634,724,Delphox,Fire,Psychic,75,69,72,114,100,104,6,False,15,390,240,Minccino,Normal,Normal,55,50,40,40,40,75,5,False,4,58,60
553,567,553,Arceus,Normal,Normal,120,120,120,120,120,120,4,True,32,3200,324,Herdier,Normal,Normal,65,80,65,35,65,60,5,False,9,147,130
77,180,180,Weepinbell,Grass,Poison,65,90,50,85,45,55,1,False,10,64,137,Ledyba,Bug,Flying,40,20,30,40,80,55,2,False,10,108,53
636,228,228,Gothita,Psychic,Normal,45,30,50,55,65,45,5,False,4,58,58,Qwilfish,Water,Poison,65,95,75,55,55,85,2,False,5,39,88
674,411,674,Haxorus,Dragon,Normal,76,147,90,60,70,97,5,False,18,1055,243,Beldum,Steel,Psychic,40,55,80,35,60,30,3,False,6,952,60
200,356,200,Azumarill,Water,Fairy,100,50,80,60,80,50,2,False,8,285,189,Torkoal,Fire,Normal,70,85,140,85,70,20,3,False,5,804,165
777,480,480,Goodra,Dragon,Normal,90,100,70,110,150,80,6,False,20,1505,270,Glameow,Normal,Normal,49,55,42,42,37,85,4,False,5,39,62
275,553,553,Sceptile,Grass,Normal,70,85,65,105,85,120,3,False,17,522,239,Arceus,Normal,Normal,120,120,120,120,120,120,4,True,32,3200,324
359,346,359,Spinda,Normal,Normal,60,60,60,60,60,60,3,False,11,50,126,Gulpin,Poison,Normal,70,43,53,43,53,40,3,False,4,103,60
627,584,627,Carracosta,Water,Rock,74,108,133,83,65,32,5,False,12,810,173,Roggenrola,Rock,Normal,55,75,85,25,25,15,5,False,4,180,56
639,793,793,Solosis,Psychic,Normal,45,30,40,105,50,20,5,False,3,10,58,Xerneas,Fairy,Normal,126,131,95,131,98,99,6,True,30,2150,306
630,769,630,Trubbish,Poison,Normal,50,50,62,40,62,65,5,False,6,310,66,Amaura,Rock,Ice,77,59,50,67,63,46,6,False,13,252,72
490,624,624,Chatot,Normal,Flying,76,65,45,92,42,91,4,False,5,19,144,Yamask,Ghost,Normal,38,30,85,55,65,30,5,False,5,15,61
195,37,37,Flaaffy,Electric,Normal,70,55,55,80,60,45,2,False,8,133,128,Nidoqueen,Poison,Ground,90,92,87,75,85,76,1,False,13,600,227
608,566,608,Whimsicott,Grass,Fairy,60,67,85,77,75,116,5,False,7,66,168,Lillipup,Normal,Normal,45,60,45,25,45,55,5,False,4,41,55
711,494,494,Kyurem,Dragon,Ice,125,130,90,130,90,95,5,True,30,3250,297,Garchomp,Dragon,Ground,108,130,95,80,85,102,4,False,19,950,270
178,636,178,Hoothoot,Normal,Flying,60,30,30,36,56,50,2,False,7,212,52,Gothita,Psychic,Normal,45,30,50,55,65,45,5,False,4,58,58
445,210,445,Bidoof,Normal,Normal,59,45,40,35,40,31,4,False,5,200,50,Wooper,Water,Ground,55,45,45,25,25,15,2,False,4,85,42
215,74,74,Slowking,Water,Psychic,95,75,80,100,110,30,2,False,20,795,172,Machoke,Fighting,Normal,80,100,70,50,60,45,1,False,15,705,142
96,650,650,Grimer,Poison,Normal,80,80,50,40,50,25,1,False,9,300,65,Karrablast,Bug,Normal,50,75,45,40,45,60,5,False,5,59,63
262,361,361,Blissey,Normal,Normal,255,10,10,75,135,55,2,False,15,468,608,Vibrava,Ground,Dragon,50,70,50,50,50,70,3,False,11,153,119
484,415,484,Skuntank,Poison,Dark,103,93,67,71,61,84,4,False,10,380,168,Regirock,Rock,Normal,80,100,200,50,100,50,3,True,17,2300,261
505,270,270,Toxicroak,Poison,Fighting,83,106,65,86,65,85,4,False,13,444,172,Lugia,Psychic,Flying,106,90,130,90,154,110,2,True,52,2160,306
514,296,296,Magnezone,Electric,Steel,70,70,115,130,90,60,4,False,12,1800,241,Ludicolo,Water,Grass,80,70,70,90,100,70,3,False,15,550,216
672,736,736,Axew,Dragon,Normal,46,87,60,30,40,57,5,False,6,180,64,Litleo,Fire,Normal,62,50,58,73,54,72,6,False,6,135,74
483,31,31,Stunky,Poison,Dark,63,63,47,41,41,74,4,False,4,192,66,Pikachu,Electric,Normal,35,55,40,50,50,90,1,False,4,60,112
211,30,30,Quagsire,Water,Ground,95,85,85,65,65,35,2,False,14,750,151,Arbok,Poison,Normal,60,85,69,65,79,80,1,False,35,650,157
647,502,647,Deerling,Normal,Grass,60,60,50,40,50,75,5,False,6,195,67,Skorupi,Poison,Bug,40,50,90,30,55,65,4,False,8,120,66
285,550,550,Poochyena,Dark,Normal,35,55,35,30,30,35,3,False,5,136,56,Darkrai,Dark,Normal,70,90,90,135,90,125,4,True,15,505,270
422,96,422,Kyogre,Water,Normal,100,100,90,150,140,90,3,True,45,3520,302,Grimer,Poison,Normal,80,80,50,40,50,25,1,False,9,300,65
357,169,169,Spoink,Psychic,Normal,60,25,35,70,80,60,3,False,7,306,66,Meganium,Grass,Normal,80,82,100,83,100,80,2,False,18,1005,236
538,385,538,Uxie,Psychic,Normal,75,75,130,75,130,95,4,True,3,3,261,Kecleon,Normal,Normal,60,90,70,60,120,40,3,False,10,220,154
272,372,272,Celebi,Psychic,Grass,100,100,100,100,100,100,2,False,6,50,270,Barboach,Water,Ground,50,48,43,46,41,60,3,False,4,19,58
283,639,283,Swampert,Water,Ground,100,110,90,85,90,60,3,False,15,819,241,Solosis,Psychic,Normal,45,30,40,105,50,20,5,False,3,10,58
645,151,645,Vanillish,Ice,Normal,51,65,65,80,75,59,5,False,11,410,138,Omastar,Rock,Water,70,60,125,115,70,55,1,False,10,350,173
583,581,583,Zebstrika,Electric,Normal,75,100,63,80,63,116,5,False,16,795,174,Unfezant,Normal,Flying,80,115,80,65,55,93,5,False,12,290,220
666,594,666,Eelektross,Electric,Normal,85,115,80,105,80,50,5,False,21,805,232,Gurdurr,Fighting,Normal,85,105,85,40,50,40,5,False,12,400,142
593,457,593,Timburr,Fighting,Normal,75,80,55,25,35,35,5,False,6,125,61,Bastiodon,Rock,Steel,60,52,168,47,138,30,4,False,13,1495,173
582,483,582,Blitzle,Electric,Normal,45,60,32,50,32,76,5,False,8,298,59,Stunky,Poison,Dark,63,63,47,41,41,74,4,False,4,192,66
632,720,632,Zorua,Dark,Normal,40,65,40,80,40,65,5,False,7,125,66,Quilladin,Grass,Normal,61,78,95,56,58,57,6,False,7,290,142
42,699,699,Clefable,Fairy,Normal,95,70,73,95,90,60,1,False,13,400,217,Volcarona,Bug,Fire,85,60,65,135,105,100,5,False,16,460,248
104,282,104,Onix,Rock,Ground,35,45,160,30,45,70,1,False,88,2100,77,Marshtomp,Water,Ground,70,85,70,60,70,50,3,False,7,280,142
294,105,105,Lotad,Water,Grass,40,30,30,40,50,30,3,False,5,26,44,Drowzee,Psychic,Normal,60,48,45,43,90,42,1,False,10,324,66
314,548,314,Slaking,Normal,Normal,150,160,100,95,65,100,3,False,20,1305,252,Phione,Water,Normal,80,80,80,80,80,80,4,False,4,31,216
541,447,541,Dialga,Steel,Dragon,100,120,120,150,100,90,4,True,54,6830,306,Kricketot,Bug,Normal,37,25,41,25,41,25,4,False,3,22,39
498,59,59,Lucario,Fighting,Steel,70,110,70,115,70,90,4,False,12,540,184,Persian,Normal,Normal,65,70,60,65,65,115,1,False,10,320,154
623,262,623,Sigilyph,Psychic,Flying,72,58,80,103,80,97,5,False,14,140,172,Blissey,Normal,Normal,255,10,10,75,135,55,2,False,15,468,608
540,60,540,Azelf,Psychic,Normal,75,125,70,125,70,115,4,True,3,3,261,Psyduck,Water,Normal,50,52,48,65,50,55,1,False,8,196,64
158,121,121,Zapdos,Electric,Flying,90,90,85,125,90,100,1,True,16,526,261,Rhydon,Ground,Rock,105,130,120,45,45,40,1,False,19,1200,170
81,623,623,Geodude,Rock,Ground,40,80,100,30,30,20,1,False,4,200,60,Sigilyph,Psychic,Flying,72,58,80,103,80,97,5,False,14,140,172
207,177,177,Sunkern,Grass,Normal,30,30,30,30,30,30,2,False,3,18,36,Furret,Normal,Normal,85,76,64,45,55,90,2,False,18,325,145
513,221,221,Weavile,Dark,Ice,70,120,65,45,85,125,4,False,11,340,179,Forretress,Bug,Steel,75,90,140,60,60,40,2,False,12,1258,163
360,779,779,Trapinch,Ground,Normal,45,100,45,45,45,10,3,False,7,150,58,Phantump,Ghost,Grass,43,70,48,50,60,38,6,False,4,70,62
189,179,179,Igglybuff,Normal,Fairy,90,30,15,40,20,15,2,False,3,10,42,Noctowl,Normal,Flying,100,50,50,76,96,70,2,False,16,408,158
122,671,671,Chansey,Normal,Normal,250,5,5,35,105,50,1,False,11,346,395,Chandelure,Ghost,Fire,60,55,90,145,90,80,5,False,10,343,234
436,754,436,Chimchar,Fire,Normal,44,58,44,58,44,61,4,False,5,62,62,Aromatisse,Fairy,Normal,101,72,72,99,89,29,6,False,8,155,162
389,300,300,Duskull,Ghost,Normal,20,40,90,30,90,25,3,False,8,150,59,Taillow,Normal,Flying,40,55,30,30,30,85,3,False,3,23,54
800,201,800,Volcanion,Fire,Water,80,110,120,130,90,70,6,True,17,1950,270,Sudowoodo,Rock,Normal,70,100,115,30,65,30,2,False,12,380,144
561,99,99,Oshawott,Water,Normal,55,55,45,63,45,45,5,False,5,59,62,Cloyster,Water,Ice,50,95,180,85,45,70,1,False,15,1325,184
320,413,413,Exploud,Normal,Normal,104,91,63,91,73,68,3,False,15,840,221,Metagross,Steel,Psychic,80,135,130,95,90,70,3,False,16,5500,270
282,130,130,Marshtomp,Water,Ground,70,85,70,60,70,50,3,False,7,280,142,Staryu,Water,Normal,30,45,55,70,55,85,1,False,8,345,68
